UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,voltage,current,temperature,voltage_roll_mean,voltage_roll_std,current_roll_mean,current_roll_std,temperature_roll_mean,temperature_roll_std,voltage_lag_1,voltage_lag_3,voltage_lag_5,current_lag_1,current_lag_3,current_lag_5,temperature_lag_1,temperature_lag_3,temperature_lag_5
2186,L49365,L,299.8,309.4,1630,32.4,53,0,0,0,0,0,0,253.950860973052,5.338374332494708,308.4676418008899,250.06636021542553,2.8366210655303905,5.230719368440042,0.13176358613303263,309.1401311880164,0.48980652590395346,250.09377688552593,246.20016426041752,252.57257963398797,5.198787541391567,5.201555658480728,5.2938715642108995,308.9937944703284,309.43883642293014,308.9481621021706
2187,L49366,L,299.7,309.4,1445,42.9,55,0,0,0,0,0,0,244.87786425260006,5.257619422198312,309.9806515147137,250.04782630967935,2.8733110576214766,5.233091892247754,0.13204040981673446,309.239551052059,0.5520877745416496,253.950860973052,251.13750255054413,251.8806565330813,5.338374332494708,5.3668027145957975,5.113058694118041,308.4676418008899,309.87039156071756,308.4104268294691
2188,M17047,M,299.8,309.4,1439,47.4,57,0,0,0,0,0,0,250.96451392504824,4.960262290330248,309.7607409183113,250.35069130521288,2.784199607870295,5.22988459152197,0.13875694755459866,309.2876971321413,0.5763957190987491,244.87786425260006,250.09377688552593,246.20016426041752,5.257619422198312,5.198787541391567,5.201555658480728,309.9806515147137,308.9937944703284,309.43883642293014
2189,L49368,L,299.7,309.3,1420,44.1,60,0,0,0,0,0,0,247.52458170347435,5.305603114121134,308.8175921710322,250.06874293716814,2.9241866839622563,5.246830455241284,0.13636384216931402,309.1885501598357,0.5618386940553428,250.96451392504824,253.950860973052,251.13750255054413,4.960262290330248,5.338374332494708,5.3668027145957975,309.7607409183113,308.4676418008899,309.87039156071756
2190,H31603,H,299.7,309.2,1554,41.6,62,0,0,0,0,0,0,250.14720437998173,5.548776970006308,308.93872746002467,249.9349705097713,2.8825034153248623,5.2584712301947745,0.15732057328943422,309.1626965250588,0.5673149049697598,247.52458170347435,244.87786425260006,250.09377688552593,5.305603114121134,5.257619422198312,5.198787541391567,308.8175921710322,309.9806515147137,308.9937944703284
2191,M17050,M,299.6,309.1,1471,44.3,67,0,0,0,0,0,0,250.4331026564719,5.475502160183971,309.4617157206872,249.72102281201973,2.740901129675914,5.2766342897920815,0.17169033448664137,309.2140518869104,0.5689785722826144,250.14720437998173,250.96451392504824,253.950860973052,5.548776970006308,4.960262290330248,5.338374332494708,308.93872746002467,309.7607409183113,308.4676418008899
2192,L49371,L,299.6,309.0,1648,33.6,70,0,0,0,0,0,0,251.51414057852818,5.5259345356979965,309.2878422527577,249.6843712165644,2.7111020953941725,5.317921873950077,0.17752781617970168,309.3017934292393,0.4939945505880499,250.4331026564719,247.52458170347435,244.87786425260006,5.475502160183971,5.305603114121134,5.257619422198312,309.4617157206872,308.8175921710322,309.9806515147137
2193,L49372,L,299.6,309.0,1472,48.8,72,0,0,0,0,0,0,247.47296448563645,4.887318935125074,308.3220003809176,249.8116512390863,2.5547187433770002,5.286498201614512,0.22252302069407698,309.190109825038,0.5785765007554287,251.51414057852818,250.14720437998173,250.96451392504824,5.5259345356979965,5.548776970006308,4.960262290330248,309.2878422527577,308.93872746002467,309.7607409183113
2194,M17053,M,299.5,308.9,1448,42.9,74,0,0,0,0,0,0,249.9334899856121,4.953571436531948,308.8987602835048,249.69124998259312,2.513326460518113,5.245175073808126,0.24334791276768622,309.09294669731673,0.5312931275670915,247.47296448563645,250.4331026564719,247.52458170347435,4.887318935125074,5.475502160183971,5.305603114121134,308.3220003809176,309.4617157206872,308.8175921710322
2195,M17054,M,299.6,308.9,1568,35.3,77,0,0,0,0,0,0,249.3435728666348,4.99872466303868,308.8893814502248,249.616229580704,2.511171925098909,5.225168785972838,0.2555054568042539,309.0825053953064,0.5344747083123258,249.9334899856121,251.51414057852818,250.14720437998173,4.953571436531948,5.5259345356979965,5.548776970006308,308.8987602835048,309.2878422527577,308.93872746002467
2196,L49375,L,299.6,308.9,1613,30.8,80,0,0,0,0,0,0,252.66129444395284,5.203484153013979,308.8438947342854,249.4872729277941,2.2869424631350266,5.211679768024765,0.2524067567333785,309.12013068864593,0.4984074755610998,249.3435728666348,247.47296448563645,250.4331026564719,4.99872466303868,4.887318935125074,5.475502160183971,308.8893814502248,308.3220003809176,309.4617157206872
2197,M17056,M,299.7,308.9,1551,35.4,82,0,0,0,0,0,0,250.77533692563665,5.063061694096163,308.4438291353307,250.0770201950977,1.6331766796262808,5.19222399521455,0.25594577262429,308.9664484507076,0.4367042606709386,252.66129444395284,249.9334899856121,251.51414057852818,5.203484153013979,4.953571436531948,5.5259345356979965,308.8438947342854,308.8987602835048,309.2878422527577
2198,L49377,L,299.7,309.0,1412,49.2,85,0,0,0,0,0,0,249.29463450087593,5.1527533015763956,308.3177437573073,249.9100322526805,1.6176466832535061,5.211473096339165,0.24349779166249125,308.8221487346072,0.3797789819338698,250.77533692563665,249.3435728666348,247.47296448563645,5.063061694096163,4.99872466303868,4.887318935125074,308.4438291353307,308.8893814502248,308.3220003809176
2199,M17058,M,299.7,308.9,1478,41.0,87,0,0,0,0,0,0,247.5159223686657,5.231559939449052,308.8987594233379,249.90916631919964,1.6190672020295813,5.204068778871957,0.24143445228410357,308.8302654598378,0.3805373830578081,249.29463450087593,252.66129444395284,249.9334899856121,5.1527533015763956,5.203484153013979,4.953571436531948,308.3177437573073,308.8438947342854,308.8987602835048
2200,M17059,M,299.8,309.1,1268,58.0,90,0,0,0,0,0,0,244.29592009007834,5.318909145296157,308.90113308951743,249.32403789020933,2.3949141893332038,5.181081996400941,0.2143973475657751,308.8265060227871,0.37953116998661757,247.5159223686657,250.77533692563665,249.3435728666348,5.231559939449052,5.063061694096163,4.99872466303868,308.8987594233379,308.4438291353307,308.8893814502248
2201,L49380,L,299.8,309.1,1546,35.6,93,0,0,0,0,0,0,249.04050908129125,5.160057584867191,308.82858291992255,249.18477853269118,2.363541551983734,5.1495375388692635,0.18782505714325326,308.76319274271066,0.3078279497408523,244.29592009007834,249.29463450087593,252.66129444395284,5.318909145296157,5.1527533015763956,5.203484153013979,308.90113308951743,308.3177437573073,308.8438947342854
2202,L49381,L,299.8,309.0,1567,36.1,95,0,0,0,0,0,0,251.97818262735615,5.05865513130354,308.9222724646878,249.231182737574,2.4182777022036936,5.102809598429818,0.1342692888787017,308.7266357639036,0.2559313150762919,249.04050908129125,247.5159223686657,250.77533692563665,5.160057584867191,5.231559939449052,5.063061694096163,308.82858291992255,308.8987594233379,308.4438291353307
2203,M17062,M,299.9,309.2,1548,35.7,97,0,0,0,0,0,0,250.51446368442566,5.468935059228122,309.75428740131525,249.5353326574529,2.3632136837193074,5.160971210840123,0.1549329865585306,308.8698644659434,0.37663731835026476,251.97818262735615,244.29592009007834,249.29463450087593,5.05865513130354,5.318909145296157,5.1527533015763956,308.9222724646878,308.90113308951743,308.3177437573073
2204,L49383,L,299.8,309.0,1614,30.8,100,0,0,0,0,0,0,252.6008927624528,4.9430204024864475,308.9066502294639,249.802072935137,2.55583506632426,5.159916107435572,0.1565300216012919,308.8706534605393,0.37671283274122397,250.51446368442566,249.04050908129125,247.5159223686657,5.468935059228122,5.160057584867191,5.231559939449052,309.75428740131525,308.82858291992255,308.8987594233379
2205,M17064,M,299.7,309.1,1352,46.1,102,0,0,0,0,0,0,246.76660435192366,5.43034235279845,307.8782392198691,249.54437608366592,2.731104914998306,5.20307787641155,0.16634406057107293,308.7695392375037,0.48984208925480843,252.6008927624528,251.97818262735615,244.29592009007834,4.9430204024864475,5.05865513130354,5.318909145296157,308.9066502294639,308.9222724646878,308.90113308951743
2206,L49385,L,299.9,309.2,1624,34.6,105,0,0,0,0,0,0,251.45928956809544,5.762334078868516,309.0457823758987,249.42417559608015,2.602085456931046,5.258962868997004,0.24280058789710046,308.7897280016651,0.49734999092696675,246.76660435192366,250.51446368442566,249.04050908129125,5.43034235279845,5.468935059228122,5.160057584867191,307.8782392198691,309.75428740131525,308.82858291992255
2207,L49386,L,299.9,309.2,1436,52.0,107,0,0,0,0,0,0,246.38494949762375,5.082811268293582,309.02757873994176,248.9851368532789,2.716643081467996,5.260937826416745,0.24110445889313167,308.8481029621262,0.4863770495724117,251.45928956809544,252.6008927624528,251.97818262735615,5.762334078868516,4.9430204024864475,5.05865513130354,309.0457823758987,308.9066502294639,308.9222724646878
2208,L49387,L,299.8,309.2,1591,37.5,109,0,0,0,0,0,0,251.12193594686667,5.309737413669243,308.7780484411471,249.16786699787795,2.7999516901354147,5.276636237626031,0.23837303819374997,308.8941334305101,0.4511100406202674,246.38494949762375,246.76660435192366,250.51446368442566,5.082811268293582,5.43034235279845,5.468935059228122,309.02757873994176,307.8782392198691,309.75428740131525
2209,H31622,H,299.8,309.2,1435,42.6,111,0,0,0,0,0,0,248.93053140506353,5.287654521194866,308.96731287059555,249.3093279015177,2.7423603065177584,5.282245695800611,0.23785388085610928,308.9009887752359,0.45170864403513294,251.12193594686667,251.45928956809544,252.6008927624528,5.309737413669243,5.762334078868516,4.9430204024864475,308.7780484411471,309.0457823758987,308.9066502294639
2210,L49389,L,299.8,309.3,1386,49.4,116,0,0,0,0,0,0,245.78615848652316,4.791928834204822,309.5157777306958,249.45835174116218,2.466244203732691,5.229547664691479,0.2829341912399134,308.96245323935375,0.491771506031779,248.93053140506353,246.38494949762375,246.76660435192366,5.287654521194866,5.082811268293582,5.43034235279845,308.96731287059555,309.02757873994176,307.8782392198691
2211,L49390,L,299.7,309.2,1401,54.1,118,0,0,0,0,0,0,251.91438754184588,4.926733826939475,309.16759609729166,249.74573958721766,2.5770966841957486,5.206215288898706,0.2984942137336105,308.9963545570907,0.4932006875276332,245.78615848652316,251.12193594686667,251.45928956809544,4.791928834204822,5.309737413669243,5.762334078868516,309.5157777306958,308.7780484411471,309.0457823758987
2212,M17071,M,299.6,309.0,1245,64.0,120,0,0,0,0,0,0,245.92881919063444,5.517706630878328,308.124190394445,249.1408032435455,2.701819252624439,5.252120438856185,0.3084133569640628,308.91654635006637,0.5657552410225742,251.91438754184588,248.93053140506353,246.38494949762375,4.926733826939475,5.287654521194866,5.082811268293582,309.16759609729166,308.96731287059555,309.02757873994176
2213,L49392,L,299.7,309.1,1475,40.0,123,0,0,0,0,0,0,247.46355531753696,5.113648430082852,309.9583873604349,248.8357124068566,2.701724940288945,5.216591775941658,0.3010375110451518,308.93695634597833,0.6018644990830456,245.92881919063444,245.78615848652316,251.12193594686667,5.517706630878328,4.791928834204822,5.309737413669243,308.124190394445,309.5157777306958,308.7780484411471
2214,L49393,L,299.7,309.1,1473,39.4,125,0,0,0,0,0,0,253.1150327080167,5.193317390079817,309.5853472142562,248.887126401413,2.7849481147810966,5.241621474700995,0.28578309373244376,309.0048260444576,0.6353998893927166,247.46355531753696,251.91438754184588,248.93053140506353,5.113648430082852,4.926733826939475,5.287654521194866,309.9583873604349,309.16759609729166,308.96731287059555
2215,H31628,H,299.7,309.2,1355,44.8,127,0,0,0,0,0,0,245.95382188659482,5.316920904193373,309.66876797519893,248.8058481548801,2.86443758487678,5.230279329840488,0.2796457643601629,309.1838789199906,0.5254224614180905,253.1150327080167,245.92881919063444,245.78615848652316,5.193317390079817,5.517706630878328,4.791928834204822,309.5853472142562,308.124190394445,309.5157777306958
2216,H31629,H,299.7,309.2,1468,49.6,132,0,0,0,0,0,0,250.58370014892242,5.124400595633339,308.63556922881077,248.71828921296282,2.7866420412617994,5.166485981516969,0.20849937895244505,309.1428576052818,0.5527068990190496,245.95382188659482,247.46355531753696,251.91438754184588,5.316920904193373,5.113648430082852,4.926733826939475,309.66876797519893,309.9583873604349,309.16759609729166
2217,L49396,L,299.7,309.2,1645,30.8,137,0,0,0,0,0,0,247.1157641847434,4.992193615397142,309.7934535633979,248.79137068167478,2.727607173235052,5.157424216227325,0.21442510595258216,309.2194450876274,0.5869595580820658,250.58370014892242,253.1150327080167,245.92881919063444,5.124400595633339,5.193317390079817,5.517706630878328,308.63556922881077,309.5853472142562,308.124190394445
2218,L49397,L,299.7,309.1,1347,55.3,139,0,0,0,0,0,0,245.84494887449998,5.276077925642675,309.44306308785053,248.26367197443815,2.7370660645952913,5.154058267424669,0.21201918966992006,309.28594655229773,0.5687845977642492,247.1157641847434,245.95382188659482,247.46355531753696,4.992193615397142,5.316920904193373,5.113648430082852,309.7934535633979,309.66876797519893,309.9583873604349
2219,L49398,L,299.7,309.1,1713,33.5,141,0,0,0,0,0,0,251.7985555613893,5.149024584376177,309.5821455771298,248.55047439007072,2.9561972568861146,5.140195273742799,0.20678082441184314,309.3474298229512,0.5637225264437402,245.84494887449998,250.58370014892242,253.1150327080167,5.276077925642675,5.124400595633339,5.193317390079817,309.44306308785053,308.63556922881077,309.5853472142562
2220,M17079,M,299.6,309.1,1435,48.4,143,0,0,0,0,0,0,250.24385580739366,5.3481242790818495,309.2434765010318,248.99624412215775,2.826283615242009,5.195814818230502,0.17506646520761418,309.32019969998476,0.5612583343116238,251.7985555613893,247.1157641847434,245.95382188659482,5.149024584376177,4.992193615397142,5.316920904193373,309.5821455771298,309.7934535633979,309.66876797519893
2221,M17080,M,299.6,309.0,1736,26.1,146,0,0,0,0,0,0,255.65372242514272,4.995560568968263,310.29945247886695,249.37017761048747,3.436715251256514,5.202697492433382,0.16433633452100252,309.4333853381423,0.6361897444993484,250.24385580739366,245.84494887449998,250.58370014892242,5.3481242790818495,5.276077925642675,5.124400595633339,309.2434765010318,309.44306308785053,308.63556922881077
2222,L49401,L,299.6,309.0,1372,60.4,149,0,0,0,0,0,0,247.84574034201677,5.5530290020434405,309.0444677322278,249.56186972562563,3.2729974030868614,5.206229729549893,0.17205765181265126,309.5254130719206,0.47083979167289325,255.65372242514272,251.7985555613893,247.1157641847434,4.995560568968263,5.149024584376177,4.992193615397142,310.29945247886695,309.5821455771298,309.7934535633979
2223,L49402,L,299.7,309.0,1605,33.0,151,0,0,0,0,0,0,250.4531923906294,4.8099429812508525,308.959279958201,249.86083343293495,3.195662820494129,5.1758591846666935,0.21231075490289944,309.4255023316972,0.4747431343619646,247.84574034201677,250.24385580739366,245.84494887449998,5.5530290020434405,5.3481242790818495,5.276077925642675,309.0444677322278,309.2434765010318,309.44306308785053
2224,L49403,L,299.6,309.0,1413,48.5,153,0,0,0,0,0,0,248.0240931010037,5.116621041917003,308.9810709205586,249.35173947223362,3.020345515138769,5.168189549850411,0.2129942214826462,309.36507470232743,0.49033812612950295,250.4531923906294,255.65372242514272,251.7985555613893,4.8099429812508525,4.995560568968263,5.149024584376177,308.959279958201,310.29945247886695,309.5821455771298
2225,M17084,M,299.7,309.0,1645,31.9,155,0,0,0,0,0,0,256.5757814135464,5.194510752860456,309.64438667409354,250.41393542492875,3.519165287855208,5.155948534717119,0.20692784864758426,309.36263657221684,0.4887182135416112,248.0240931010037,247.84574034201677,250.24385580739366,5.116621041917003,5.5530290020434405,5.3481242790818495,308.9810709205586,309.0444677322278,309.2434765010318
2226,M17085,M,299.7,309.0,1465,49.0,158,0,0,0,0,0,0,245.90471691764444,5.4671191246992965,309.1767917798084,249.94603710180098,3.7943768627077805,5.190220387623716,0.22839013296116376,309.4167588273166,0.42507889598087506,256.5757814135464,250.4531923906294,255.65372242514272,5.194510752860456,4.8099429812508525,4.995560568968263,309.64438667409354,308.959279958201,310.29945247886695
2227,M17086,M,299.6,308.9,1685,27.8,161,0,0,0,0,0,0,256.75081370703776,5.346622117341354,308.8524055287925,250.9095420540304,4.197708156690492,5.225663237818138,0.2216462190436999,309.3226540238561,0.4364334226038198,245.90471691764444,248.0240931010037,247.84574034201677,5.4671191246992965,5.116621041917003,5.5530290020434405,309.1767917798084,308.9810709205586,309.0444677322278
2228,L49407,L,299.5,308.8,1965,20.4,164,0,0,0,0,0,0,257.7665163858486,5.039478228709746,309.69644319662643,252.10169880516528,4.291366004212781,5.202003268124844,0.2281979386791416,309.3479920347337,0.45130268806942997,256.75081370703776,256.5757814135464,250.4531923906294,5.346622117341354,5.194510752860456,4.8099429812508525,308.8524055287925,309.64438667409354,308.959279958201
2229,H31642,H,299.4,308.6,1542,41.8,166,0,0,0,0,0,0,247.04334274450807,5.113417042371246,308.06084165271517,251.62617752347714,4.582287940850497,5.198442513924351,0.2293911462287957,309.19586164229224,0.5966162648909116,257.7665163858486,245.90471691764444,248.0240931010037,5.039478228709746,5.4671191246992965,5.116621041917003,309.69644319662643,309.1767917798084,308.9810709205586
